Previous_Fraud_Reports,Fraudulent,Month,Day,Transaction_Amount_Standardized,Transaction_Location_Online,Device_Type_POS,Device_Type_Web,Transaction_Type_Debit,Time_of_Day_non-night,Interaction_Term_time_day_location
0,1,4,7,1.6614223476446717,1,0,1,0,1,1
0,1,5,29,-0.25980052866571174,1,0,0,0,1,1
0,0,2,8,-0.35907425407509314,1,0,0,1,1,1
1,1,5,5,1.5584970952214539,1,0,1,1,1,1
0,0,11,11,-1.7260410603839254,1,0,0,0,1,1
1,1,9,24,1.3455999054166279,0,0,1,1,0,0
1,1,4,6,0.11125905465209592,1,0,1,1,1,1
0,1,2,23,-0.9436650209771698,1,0,0,0,0,0
0,1,10,6,0.36594440274999374,0,0,0,0,1,0
0,1,4,27,-0.0396487870895629,1,0,0,0,0,0
2,1,11,24,1.3373164129212927,1,0,0,0,0,0
0,1,2,24,-0.9139677823029693,1,0,1,1,1,1
0,1,3,22,-1.63509932972623,1,0,1,0,0,0
0,1,1,5,1.6148428593135211,1,0,1,1,1,1
1,1,9,9,-1.4395520899074508,1,0,1,0,1,1
1,1,4,18,0.976279474433683,0,0,1,1,1,0
1,1,9,17,0.597307094436935,1,0,0,0,0,0
0,0,11,19,-0.6906668585109025,0,0,1,1,1,0
1,1,7,5,0.18814898875559669,1,0,0,1,1,1
0,1,2,4,-0.35580035177141617,1,0,1,0,1,1
0,0,8,9,-1.672064977959282,1,0,1,0,0,0
0,0,10,31,-1.4167698872101173,1,0,1,1,1,1
1,1,3,12,-1.3907137822091067,1,0,0,0,0,0
1,1,5,21,1.1677940980815837,1,0,0,1,0,0
0,1,3,18,1.6274638393053682,1,0,0,1,1,1
0,1,9,5,-0.1321945566537159,1,1,0,1,0,0
0,1,5,23,-0.6545569286577535,0,1,0,0,1,0
0,1,4,11,-0.40833175984618325,0,0,1,1,0,0
2,1,7,2,1.5564253559858996,0,0,0,1,0,0
2,0,11,14,-0.013364028594327334,0,0,0,1,1,0
0,1,4,7,0.09150131408292128,0,0,0,0,1,0
0,1,3,4,-0.009431881383032888,1,0,1,0,1,1
0,0,10,9,1.2882529161756056,0,0,0,0,0,0
3,0,10,26,-1.1937495836155085,1,0,1,0,1,1
0,1,6,19,0.02131162024959167,1,0,1,0,1,1
0,1,5,29,0.14634350822811437,1,0,1,1,1,1
0,1,9,7,0.7358780408310874,1,0,0,0,0,0
0,1,3,14,0.554559284357495,0,0,1,0,1,0
0,1,9,1,-0.362344691931888,0,0,1,1,1,0
1,1,5,8,-1.3698508830845109,1,0,0,1,0,0
0,1,2,4,1.275136520279604,1,0,0,1,0,0
0,1,3,1,0.7247987397018183,0,0,0,1,1,0
0,1,6,24,-0.9812889141178391,1,0,0,1,1,1
0,1,12,14,0.580362484736105,0,0,0,1,0,0
0,1,6,30,-1.6748296065712758,0,0,1,1,0,0
0,1,11,6,-0.0067226839211539016,1,0,0,1,1,1
0,0,1,24,-1.629971948340577,1,0,0,0,1,1
1,1,1,6,-1.1547676272970175,1,0,1,0,0,0
0,1,12,21,0.6545605436121378,0,0,0,0,1,0
0,1,1,19,0.08086546215457374,1,0,0,0,1,1
0,1,8,5,-1.017727966424797,0,1,0,0,0,0
2,0,12,17,1.7097929550139193,0,0,0,0,1,0
1,1,3,16,-0.41613369422489294,1,0,0,0,0,0
2,1,1,2,0.6595909204850893,1,0,1,0,1,1
0,1,3,2,1.045842103381335,1,0,0,1,1,1
0,0,5,20,-1.1781179992830317,1,0,0,0,1,1
0,0,10,16,-1.584144244982863,1,0,1,1,0,0
5,0,2,12,-1.1116525858480646,1,0,0,1,0,0
0,1,3,25,0.5793196862245636,1,0,0,0,1,1
0,0,6,6,-0.06937027689193881,1,0,0,1,0,0
1,1,3,17,1.416728464355033,1,1,0,1,0,0
0,1,8,4,1.2361788150892887,1,0,1,1,1,1
0,0,7,16,-1.2543635462664433,1,0,0,1,1,1
0,1,8,12,1.5823324897709758,0,0,1,1,1,0
0,1,6,15,-0.745623379403208,0,0,0,1,1,0
0,1,7,15,1.1731605263021088,1,0,1,0,1,1
2,1,4,24,0.8875134164180078,1,0,0,0,1,1
3,0,8,7,-0.13939021282804112,1,0,0,1,1,1
0,1,7,22,-0.5261090960533836,0,0,0,1,1,0
0,1,9,28,-1.4038405714457547,0,0,1,1,0,0
0,1,8,28,0.37094013515412316,0,0,1,0,1,0
0,0,2,2,0.6699738677910363,0,1,0,1,1,0
0,1,7,12,0.7105494696753385,1,0,0,1,1,1
0,0,11,21,-0.4498427623886786,0,0,1,1,1,0
0,1,7,12,0.8461687073258582,0,0,1,1,1,0
0,1,6,11,0.3977307028941596,0,0,1,1,1,0
0,1,12,20,0.7785461686322369,0,0,0,0,1,0
2,1,1,24,0.4102200339044832,0,1,0,0,1,0
0,0,12,6,-0.9244546630153824,1,0,1,1,1,1
2,1,5,16,1.0426132388871265,1,0,1,0,0,0
0,0,5,19,-1.2583615179684997,0,0,0,1,1,0
0,0,10,23,-1.5797963641457047,1,0,1,1,1,1
2,1,12,20,-1.3484856391619964,0,1,0,1,1,0
0,1,11,28,0.9015097818220876,1,0,1,0,0,0
0,1,10,30,0.0631586741396603,0,0,1,0,0,0
0,0,1,13,-1.3697504141249273,1,0,0,1,1,1
0,1,7,24,0.28146732997447965,1,0,0,0,1,1
3,1,10,12,0.30651874537965296,1,0,0,0,1,1
0,0,4,14,-1.3586087529517785,1,0,0,1,1,1
0,1,6,17,1.3377737199097426,0,0,1,0,1,0
0,0,5,15,0.7036864004017043,1,0,0,0,1,1
0,0,8,30,0.13973334357688078,1,1,0,0,1,1
2,0,2,19,-1.4759564977455866,1,1,0,0,1,1
0,0,1,14,-1.654760065782703,1,0,0,0,1,1
0,1,12,5,-0.8684934525272393,1,0,0,1,1,1
1,1,10,24,-0.8091821219040111,1,0,1,0,0,0
0,1,2,7,0.9679128352131752,1,0,1,1,0,0
1,1,4,8,-0.19566668798246395,1,0,1,1,1,1
1,0,5,21,-1.1667061112530717,0,0,0,0,1,0
0,1,8,31,0.681430793630465,1,0,0,1,1,1
0,1,7,10,1.7324192576015538,1,0,1,1,1,1
0,1,8,28,0.6179655911954811,1,0,0,1,1,1
0,1,11,25,1.281819438315364,1,1,0,0,1,1
1,1,1,30,1.3763988381993673,1,0,0,1,1,1
0,1,10,24,0.6195592367612923,1,0,0,1,0,0
0,1,3,2,-1.4643991029465744,1,0,1,0,1,1
0,1,3,30,0.9553438219245609,0,0,1,0,1,0
0,1,3,13,0.8262030999437516,1,0,0,1,1,1
0,1,8,27,-1.3577287834437004,1,0,0,1,1,1
1,1,1,5,0.6267514284887352,1,0,0,1,0,0
0,1,4,28,0.02888143668719393,0,0,0,1,1,0
0,0,7,13,-1.2931792091345888,1,0,0,1,0,0
0,1,9,4,0.9450925236001375,1,0,1,0,0,0
2,1,4,21,1.066774291443575,1,0,0,0,1,1
0,1,8,7,0.5214357077168006,1,0,0,1,1,1
0,1,4,9,0.21780118962032868,1,0,1,0,1,1
1,1,5,14,0.5552487092870524,0,0,0,1,1,0
0,1,3,24,0.6304861022277446,1,0,1,0,1,1
0,1,4,30,-0.7380362407311946,0,0,0,0,1,0
0,1,7,4,1.5830773458506482,1,0,0,0,0,0
0,1,2,17,-0.5272177190556869,1,0,1,0,1,1
0,1,7,7,0.40209590596572914,0,0,0,0,1,0
0,1,7,30,-1.1856219912298722,1,0,0,0,1,1
0,1,11,6,-1.2932415691784684,1,0,0,0,0,0
0,1,7,5,-0.6965113804011703,1,0,0,1,1,1
2,1,12,3,1.7168708199942497,1,0,0,0,1,1
0,1,9,16,0.45556617914557185,1,0,1,0,0,0
1,0,8,18,-0.5087799327486295,1,0,0,0,1,1
0,1,1,1,1.361969416935013,0,0,1,0,0,0
0,1,3,3,-0.39148069021117243,1,0,0,1,1,1
0,0,10,15,1.1604529351382067,1,0,0,1,1,1
2,0,5,7,-1.514893416254609,1,0,1,1,1,1
0,1,2,10,1.3386675472053498,0,0,0,1,0,0
0,1,11,26,-0.2630501798412134,1,0,0,1,0,0
2,1,10,19,0.02355658182925577,1,0,0,1,1,1
0,1,9,1,-1.4189386309583734,0,0,0,1,0,0
2,1,7,14,0.19434688422784885,0,0,0,0,1,0
1,0,3,4,0.6791823676039186,0,0,0,1,1,0
1,1,7,1,-1.4831175094510898,1,0,0,0,1,1
0,1,1,23,-1.0225504764848163,0,0,0,0,1,0
0,0,6,18,-1.0364879462918986,1,1,0,1,1,1
0,1,1,25,-1.2992108111564953,1,0,0,1,1,1
0,1,7,7,0.22112359418035654,1,0,0,1,1,1
0,1,3,13,1.2831948237275963,1,0,0,0,1,1
1,1,7,9,0.6584060796513777,0,0,0,0,1,0
2,0,8,16,-1.2731685639430137,1,0,1,0,1,1
1,0,9,21,0.46931310437413293,1,1,0,0,1,1
0,0,3,30,-1.5416320172914124,1,0,0,1,1,1
0,1,5,25,-0.15060116293883347,1,0,0,1,0,0
0,1,8,25,0.13623771667274304,1,0,0,0,1,1
0,1,3,31,-1.2168401220853575,1,0,1,0,1,1
0,1,7,3,0.3399506577928628,1,0,0,1,1,1
1,1,7,4,0.724982355386575,1,0,0,1,0,0
1,1,6,24,-0.04240648680779245,1,0,1,1,1,1
0,1,5,1,0.2901596272019143,1,0,0,1,1,1
0,1,6,12,1.1820052591923595,1,0,1,0,1,1
0,1,7,22,-1.624262539878715,1,0,0,1,0,0
4,1,4,7,1.613806989695744,1,0,0,0,0,0
0,1,4,20,1.3683994303483722,1,0,1,1,0,0
0,1,1,17,1.3376767153970408,1,1,0,1,1,1
0,0,11,22,-0.6680925226265009,1,0,0,0,1,1
0,1,1,24,1.4864747089874415,1,1,0,0,1,1
0,1,5,8,1.5065338564353672,1,0,1,1,1,1
0,1,6,29,1.2816288937368427,1,0,0,1,0,0
0,1,12,11,0.9688967381277195,0,0,1,0,1,0
0,1,1,14,0.26237822765356933,1,1,0,0,1,1
0,0,6,8,-1.5524722715858097,0,0,1,1,0,0
0,1,6,6,-1.072836922979919,1,0,0,0,1,1
0,0,5,23,-1.3843461288396268,1,0,0,1,1,1
0,1,3,23,1.0281214575788928,0,0,1,0,0,0
1,1,11,21,-0.9851864168603117,1,1,0,0,1,1
1,1,7,26,0.26473751598034595,0,0,1,1,1,0
2,1,8,8,-0.1700817477574325,0,0,0,1,0,0
0,1,5,17,0.5228110931290332,1,1,0,0,1,1
1,1,4,13,-0.6183534587387853,0,0,0,1,1,0
0,1,8,1,0.947482991948854,0,0,1,0,0,0
4,0,4,5,-0.08401795830987184,1,1,0,1,1,1
0,1,7,10,-0.7939385556223402,0,0,1,0,1,0
2,1,9,5,0.5376042813160182,0,0,1,1,0,0
0,0,6,28,-0.20531517254938528,0,0,0,1,1,0
0,1,1,23,-1.6642110768773393,1,0,0,1,1,1
0,1,3,30,1.445275506664344,1,0,0,1,1,1
0,1,10,7,0.07736290635667176,1,0,0,0,0,0
0,1,3,30,0.58219864158367,1,0,0,1,1,1
0,1,11,4,0.7573506826069499,1,0,0,1,1,1
0,1,9,24,-0.9727490525532212,1,0,0,0,1,1
2,0,10,7,-0.7596162803604054,0,0,1,1,1,0
0,0,8,22,-0.3942418543762843,0,0,0,1,1,0
0,1,10,27,-1.279771799700483,0,0,1,0,1,0
0,1,10,11,0.8495015052265326,1,1,0,0,0,0
4,0,5,1,1.1177501628682351,1,1,0,1,1,1
2,0,12,15,-0.8818281085768191,1,0,0,0,1,1
0,1,10,20,1.433901727550088,0,0,0,1,1,0
0,1,5,4,1.5924382813263471,1,0,1,0,1,1
2,0,4,6,-1.0477647208934528,1,0,1,1,1,1
0,1,6,1,0.32753061572018316,1,0,0,0,0,0
0,1,12,13,0.5346179281035637,1,0,1,1,1,1
1,0,10,5,-0.8037048313832561,0,0,1,0,1,0
0,1,5,27,0.8101038152821778,1,0,0,0,1,1
1,1,7,26,-1.441232346645317,0,0,1,0,0,0
0,1,8,11,1.5907303090134235,0,0,1,0,1,0
0,0,11,5,-0.18485068481624198,0,0,1,0,1,0
0,1,5,30,1.361425498774508,1,1,0,0,1,1
1,1,10,28,1.5060488338718596,1,0,1,1,1,1
0,1,12,23,0.29233529984393447,1,1,0,0,1,1
1,1,3,8,0.800794846509712,1,0,1,1,0,0
2,1,10,23,1.1717158519522322,1,0,0,1,0,0
3,0,11,15,-1.115369937352663,0,0,1,0,1,0
1,1,7,20,-0.266265186547893,1,0,0,1,1,1
0,1,11,17,-0.01808260524788086,1,0,0,0,1,1
0,1,6,9,1.0704604629262335,0,0,0,0,0,0
0,1,7,31,0.08179046947212061,0,0,1,0,1,0
0,0,6,27,-0.6958046332372019,1,0,1,0,1,1
0,1,4,8,-0.6679608736449772,0,1,0,0,0,0
0,0,2,2,0.39618209513781705,1,0,0,1,0,0
0,1,9,18,-1.441062588748089,1,0,0,0,0,0
1,0,12,3,-1.3464693310765572,0,0,0,1,1,0
0,0,4,15,-0.49905176590341777,1,0,1,1,1,1
0,1,6,6,-0.6390362066255068,1,0,1,0,1,1
1,1,8,17,-0.9152011253930317,1,0,1,1,1,1
0,1,9,26,-1.6925952901831867,1,0,1,1,0,0
0,1,5,23,0.2909287344097623,1,0,0,1,0,0
0,1,7,13,1.1717816764429936,0,0,1,0,0,0
2,1,12,30,-0.10487046409382096,0,0,0,0,1,0
0,1,6,7,1.4219909591690918,1,0,1,0,1,1
0,1,6,5,-1.0181540933913071,0,0,0,1,0,0
1,1,11,22,0.9927113459959478,1,0,0,0,0,0
0,1,6,12,-0.8372441416498142,1,0,0,1,1,1
2,0,4,3,-0.012328158976550234,1,1,0,1,1,1
0,0,4,9,0.3965042886978616,1,0,0,0,1,1
0,1,5,16,0.3912521872244496,1,0,1,0,0,0
0,1,11,8,0.486084491730853,0,0,0,0,0,0
0,1,8,5,-0.0640177064589431,1,0,0,1,1,1
0,1,6,1,0.9624043646704803,0,0,0,0,0,0
0,1,5,11,1.124155925153419,0,0,0,1,0,0
0,0,5,8,-1.2855712837812823,1,0,0,1,1,1
0,1,11,15,1.2228337656990622,1,0,0,1,1,1
0,1,9,20,-0.7163938410581042,1,0,1,0,1,1
2,0,3,6,-0.43834426318666364,1,0,0,0,0,0
0,1,4,16,-0.386640857916742,1,0,0,0,1,1
0,0,12,24,-0.7617469151929571,0,0,0,0,1,0
2,1,2,29,0.920474164055239,0,0,0,0,1,0
0,0,12,5,-0.6462803650561828,1,0,0,0,0,0
0,1,6,4,1.535368447835901,1,0,1,0,1,1
1,0,9,9,0.9821724985803018,0,0,1,0,1,0
0,1,11,15,-0.04260742472695991,1,0,1,0,1,1
2,0,8,24,-0.3129624660730389,0,0,0,0,1,0
0,1,1,5,1.5190647608082772,0,0,1,1,1,0
0,0,7,6,-1.2212157184975736,0,0,1,0,0,0
0,1,8,6,-1.0127149117862564,1,0,0,1,0,0
1,1,12,9,1.2796576234608725,1,0,1,1,1,1
0,1,2,29,-0.016426599638190344,0,1,0,1,1,0
1,1,11,12,-0.7434788867831275,1,0,1,0,0,0
0,1,12,17,-1.307937752852752,0,0,0,1,0,0
1,1,5,29,0.7249130664489312,1,0,1,1,1,1
2,1,2,26,-1.6534505048612325,0,0,0,0,0,0
2,0,1,1,-1.5812063940267593,0,0,1,1,1,0
0,0,11,10,-1.1981390378152534,0,0,1,1,1,0
0,0,4,21,-0.34358471206478625,0,0,0,1,1,0
0,0,9,14,0.045815653047377385,1,0,0,0,1,1
1,1,2,7,-0.1913430582734811,1,0,0,1,1,1
1,1,1,31,1.5167054724815006,0,0,0,1,1,0
0,0,5,27,-1.476541989268678,1,0,1,1,1,1
0,1,1,12,0.4538512779388836,1,0,1,0,1,1
0,1,8,11,0.23392126096319552,1,0,0,0,0,0
0,1,2,25,-0.12271582998402251,1,1,0,0,1,1
1,1,5,8,-0.09980890719892992,1,0,1,0,1,1
0,1,6,22,1.1124807391604117,1,0,0,0,1,1
0,1,4,24,1.1954715642234632,0,0,0,1,0,0
2,0,1,22,-0.4851281538838643,1,0,0,0,1,1
1,1,9,22,-1.029143318901639,0,0,1,1,0,0
0,1,2,14,0.7296004630805448,0,0,0,1,1,0
1,1,10,3,-1.4119993438533307,0,0,1,1,1,0
1,1,11,29,0.9265508038866141,0,0,0,1,0,0
1,1,6,3,1.5876885246508534,1,0,0,1,0,0
1,1,10,4,1.1561812721324567,0,0,0,1,1,0
0,0,12,6,-0.7535916072322633,1,0,0,1,1,1
0,1,1,2,0.1637523538111589,1,1,0,0,1,1
1,1,12,11,0.013939277284274276,0,0,1,1,1,0
0,1,3,14,0.2797212487458519,1,0,0,1,0,0
1,1,1,31,1.1348818527007034,0,0,1,1,1,0
0,1,12,5,1.4544597553490506,1,0,1,1,1,1
3,1,7,20,0.44030182618260766,0,0,1,1,0,0
0,1,3,17,-1.0140487238359026,1,0,0,0,0,0
0,0,1,23,-0.5850150863913948,1,0,0,1,1,1
0,1,6,7,-0.5866225897447346,0,0,1,0,1,0
0,1,4,8,0.8353319174783429,1,0,1,0,0,0
0,1,7,24,1.1941550744082277,0,0,1,1,1,0
1,1,5,11,0.6918968876615849,1,0,0,0,1,1
1,1,3,15,-0.9547547154470853,0,0,0,1,1,0
0,1,10,20,0.8883899214792041,0,0,0,0,0,0
0,1,2,10,-0.5934267634213714,1,0,0,1,0,0
0,1,12,12,1.1773317203482747,0,0,1,0,1,0
0,1,8,2,0.8026795056136276,0,1,0,0,0,0
0,1,4,12,0.7867534432961639,1,0,0,0,0,0
2,0,6,23,-0.5497955193869708,1,0,1,0,1,1
0,0,8,16,-0.7064266273780206,0,0,0,0,0,0
2,0,3,17,-0.5489709810290077,0,0,1,0,1,0
1,1,2,22,1.710693711203291,0,0,0,0,0,0
0,1,6,2,-0.21187683494426798,1,0,0,0,0,0
0,0,11,1,-1.3090810203238772,1,0,0,1,0,0
0,1,1,17,0.6199680414933918,0,0,0,0,1,0
1,1,11,26,-0.8086278104028592,0,0,1,0,1,0
0,1,4,26,1.7177057516928593,1,0,1,0,1,1
0,0,1,9,-0.8762364913089516,0,0,1,1,1,0
1,1,5,22,1.2117544645697935,0,1,0,1,1,0
0,1,6,20,-0.6197773464073687,0,0,0,1,0,0
2,0,7,18,-0.5530971372657053,0,0,0,0,1,0
0,0,4,14,-0.1861048145875979,0,0,0,0,1,0
0,0,3,23,0.6553261863731036,1,0,1,0,0,0
0,1,1,17,-0.9942320876697306,1,0,1,0,1,1
0,0,7,27,0.8411521882404355,1,0,0,1,1,1
2,1,4,26,0.29594525349518475,0,0,1,1,1,0
0,1,8,9,-1.278126187431439,0,1,0,0,1,0
0,0,2,25,-1.4792927600931431,0,0,0,1,1,0
0,0,11,20,-1.7196041180768016,1,0,1,0,0,0
0,1,7,9,1.0103384517325709,1,0,0,0,1,1
0,1,2,6,1.22125397792078,1,0,0,0,1,1
0,1,12,29,-0.46239445344288166,1,0,1,0,1,1
0,0,11,7,0.22357295812607036,0,0,1,0,0,0
0,1,1,9,-0.18399150198945705,0,0,1,1,1,0
2,1,11,5,-0.37790005843295665,1,0,0,0,0,0
4,0,8,25,-0.8756821798078,1,0,0,0,1,1
0,1,12,18,-1.481693621782506,1,0,0,1,1,1
0,1,7,11,-1.5143841425629259,1,0,1,1,0,0
0,1,1,9,0.6517612705313219,1,1,0,0,0,0
0,1,10,13,-0.45863552857569695,0,0,1,0,0,0
0,1,2,22,-0.30040038167818933,1,0,1,0,0,0
0,1,1,18,0.293533998465175,1,0,1,1,1,1
0,1,4,6,0.0773802285910825,0,1,0,0,0,0
0,1,2,27,-1.1819115686190382,1,0,1,1,0,0
0,1,5,1,0.6746474066351215,0,1,0,0,1,0
0,1,8,6,0.9424941884384891,1,0,0,0,0,0
0,1,8,21,1.0944136486697498,0,0,0,0,1,0
0,1,5,9,1.3217264019514021,1,0,0,0,0,0
0,1,11,26,-0.2433409415283897,1,0,1,0,1,1
0,1,1,1,0.9754965094383062,0,0,0,1,0,0
0,0,2,2,-1.6397520818890219,1,0,0,1,1,1
3,0,3,22,-1.4879608061924021,1,0,0,0,0,0
1,1,9,5,-1.5024941608632227,0,1,0,1,0,0
1,1,8,31,-0.22769549940838363,1,0,1,0,1,1
2,1,8,11,1.43078372535611,1,0,0,0,1,1
2,0,5,2,0.7848722486391304,1,0,1,1,1,1
1,1,9,8,0.5049969072607715,1,0,0,1,1,1
0,0,5,30,-1.5490528625130804,1,0,0,0,1,1
0,1,1,19,-0.7016837995962919,1,0,1,0,1,1
0,1,1,15,0.5531873633921447,1,0,0,1,1,1
1,1,6,16,1.6606220604148842,0,0,0,0,1,0
0,1,3,6,1.3377945065910357,1,0,0,1,0,0
0,1,10,16,0.24289764283497026,1,0,1,1,1,1
0,1,4,24,0.08652636836008519,1,0,1,1,0,0
0,0,4,28,0.6635854277402634,0,0,1,1,1,0
0,1,3,11,-0.1792971764640788,0,0,1,1,0,0
0,1,9,12,0.31562677623295127,0,1,0,1,1,0
0,1,1,27,1.4870775227449438,1,0,0,1,1,1
0,1,6,8,0.09361462668106214,1,0,0,1,1,1
0,1,3,20,0.7734014650121729,1,0,0,1,0,0
0,1,8,11,0.9093359673289728,0,1,0,0,1,0
0,1,2,8,1.276695521376593,1,0,0,0,0,0
0,1,11,22,-1.1067469290628722,1,0,1,1,1,1
2,1,11,19,1.5215868781385176,0,1,0,0,1,0
1,1,12,3,1.2709965062553779,1,0,1,1,0,0
0,1,12,13,-1.0729858941958537,0,0,0,0,0,0
0,1,6,4,-0.8691205174129171,1,0,1,0,1,1
0,1,10,25,-0.4522055151623376,1,0,0,0,1,1
0,1,2,4,1.2026360403758487,0,1,0,0,0,0
1,1,9,19,1.2700333900221266,0,0,1,1,0,0
0,1,4,7,1.2586907909298106,1,0,0,1,0,0
0,0,6,14,-0.7841861376489531,0,0,0,1,1,0
0,0,7,29,-1.6287212830161037,1,0,0,0,0,0
1,0,2,13,-0.8875929481887965,1,0,0,1,1,1
0,1,5,11,0.09622335518335709,1,0,1,0,0,0
0,1,7,20,-1.333373721861849,0,1,0,0,0,0
0,1,10,16,-0.5744034855912225,0,0,0,1,1,0
0,1,9,4,-0.5325910761699758,0,0,0,0,0,0
2,1,10,30,-1.2988782242558043,1,0,0,1,0,0
0,1,8,2,-0.17697253260612397,1,0,1,1,1,1
2,1,11,6,1.010030115960055,0,1,0,0,0,0
1,0,2,2,-1.482389975605828,0,1,0,0,1,0
0,1,7,14,0.20296989251763928,1,0,0,0,1,1
0,0,3,31,-1.3647304305926224,1,1,0,1,1,1
4,1,3,15,-0.04666429202601368,0,0,0,1,0,0
0,1,9,16,-1.3055195689289778,1,0,1,1,1,1
0,1,12,17,0.8132356752636847,1,0,0,1,1,1
0,1,5,21,0.5535164858459534,1,0,0,1,1,1
0,1,10,29,1.5409981740194727,1,1,0,1,0,0
0,1,6,10,0.8104086866078112,1,0,0,1,1,1
0,1,6,5,0.39502150543228093,0,0,1,1,1,0
0,1,2,13,0.15509470105254639,1,0,1,0,0,0
0,0,4,15,-0.3252092858016085,0,1,0,0,1,0
0,0,7,17,-1.702756512888673,1,0,1,0,1,1
0,0,1,31,-0.42836319171905146,0,1,0,0,1,0
0,1,9,1,0.15235778801560984,1,0,1,1,1,1
1,0,12,10,0.8985476797378084,0,1,0,1,1,0
0,1,6,9,-1.1395205965684645,1,0,0,1,1,1
0,0,5,5,-0.49149234280646203,1,0,0,1,1,1
0,1,6,25,-0.8875756259543854,1,0,1,1,1,1
0,1,12,12,-0.061876678285744995,1,0,0,1,1,1
0,1,9,25,1.4177192961633418,0,0,0,1,0,0
0,1,6,21,-0.5979894399652259,0,0,1,0,1,0
0,1,3,13,1.626434898581355,1,0,0,1,1,1
0,1,12,15,0.6741173462621449,1,0,1,1,1,1
0,1,10,1,0.2742820671408013,1,1,0,0,1,1
0,1,5,16,0.9225493677376755,0,0,0,0,1,0
0,1,9,6,0.8419559399171053,1,0,1,1,1,1
1,1,6,5,-0.7665174585497436,1,0,1,0,0,0
0,1,9,10,0.6500983360278668,0,0,1,0,0,0
0,0,7,16,-1.2488758624050418,1,0,1,1,0,0
0,1,4,2,-1.6910189668517865,1,0,1,0,1,1
0,1,12,1,1.4303679917302465,1,0,1,0,1,1
2,0,1,16,-0.24149439134017792,1,0,1,0,1,1
2,0,10,24,-0.5917984733867382,1,0,1,1,1,1
0,0,7,22,-1.2769863844071958,0,0,0,1,1,0
3,0,11,16,1.3286518312689155,0,0,0,0,1,0
0,0,4,5,-1.2904907983540033,0,1,0,0,1,0
0,1,3,16,-1.143955088577678,1,0,0,0,0,0
1,1,9,11,1.1154844146072773,1,0,0,1,1,1
5,1,2,10,1.6666605913305552,0,0,0,0,0,0
0,1,11,23,-1.4894851628205694,1,0,1,0,1,1
0,1,1,9,-0.9296444044449148,1,0,1,0,0,0
1,1,12,9,1.2550254061284454,0,0,1,0,1,0
0,0,11,21,-1.1679325254493695,1,0,1,1,1,1
0,0,10,8,0.49709103947559596,1,0,0,1,1,1
0,1,4,2,-1.5415072972036534,0,0,1,0,1,0
0,0,4,12,-1.6799465946162824,1,0,1,0,1,1
0,1,12,6,1.3927926008459277,1,1,0,0,0,0
0,0,6,30,-0.5605041246998445,1,0,0,1,1,1
0,1,8,18,0.4560234861340218,1,0,0,1,1,1
0,1,1,18,0.27210639449878105,0,0,0,0,1,0
0,1,2,9,-0.6321696729049906,1,0,0,1,0,0
2,0,7,27,-1.4703094493276039,0,0,0,1,1,0
1,1,3,18,-0.37734574693180506,1,0,0,1,0,0
0,0,10,4,1.5502136027261186,1,1,0,1,1,1
0,1,7,7,-0.3851615390980435,1,0,1,0,0,0
0,1,9,1,0.2761909773728924,0,1,0,0,0,0
3,0,10,15,-0.7494100198454503,1,0,0,1,1,1
0,1,6,11,0.9281756294743648,1,0,0,1,0,0
2,1,3,7,1.6057764018228091,0,0,0,0,1,0
2,1,12,10,0.17817831062863115,1,0,0,1,1,1
0,1,11,26,1.2425048950961823,1,0,0,0,0,0
1,1,9,24,-0.06210879622685197,0,0,1,1,1,0
0,0,1,30,-0.07811107637572433,0,1,0,1,1,0
0,0,7,19,-1.5889286461271785,0,0,0,0,0,0
0,1,12,11,1.6584671744541573,1,0,0,0,0,0
0,1,6,26,-0.4962282416944266,0,0,1,1,1,0
1,1,10,2,0.3632594564162903,1,0,0,1,1,1
0,1,2,26,-0.829539211783806,0,0,0,0,0,0
0,1,7,2,0.24986810996195244,0,0,0,0,1,0
2,1,4,25,1.5614176239431468,1,1,0,1,1,1
1,0,7,23,-1.3412518740719672,1,0,0,0,1,1
0,0,1,9,-1.4185298262262738,1,0,0,0,1,1
0,1,6,17,0.007124710266990947,1,0,1,1,1,1
0,1,3,3,-0.8461616279245915,1,0,0,0,0,0
2,0,5,17,0.32617948143612613,1,0,1,0,1,1
1,0,4,16,-0.729780463810917,1,0,0,0,1,1
0,0,9,6,-1.1367628968502352,1,0,0,0,1,1
0,1,6,18,-0.0821575503341316,1,0,1,1,0,0
0,1,3,12,1.2425811129275903,1,0,0,0,0,0
0,0,10,8,-1.4699630046393841,1,0,1,0,1,1
0,1,3,10,-0.8581694008182895,0,0,0,0,0,0
4,0,10,31,-0.6752327476507106,1,0,1,0,1,1
0,0,4,17,-1.6604764031383297,1,1,0,1,1,1
0,0,12,28,0.1331093211381184,1,0,0,0,1,1
0,1,12,12,-0.9096025792313998,1,0,0,1,1,1
0,0,8,23,-0.11145637761687928,1,1,0,1,1,1
0,0,4,26,-1.5791381192380871,0,0,1,1,1,0
0,1,10,8,1.1144277583082072,0,0,1,1,1,0
0,1,2,20,0.9932067619001019,1,0,0,1,1,1
1,1,5,3,0.5671975865837529,1,0,0,1,1,1
0,1,4,30,1.1214605854790687,1,0,1,1,1,1
0,1,2,12,-0.8534542886116182,0,0,1,0,1,0
0,0,2,21,-0.7088482757486771,1,1,0,0,1,1
0,1,10,17,0.2748121275137774,0,1,0,1,0,0
